entry	symbol	decompile_status	decompile_file	file_present	evidence_class	research_status	next_action	textual_callers_count	textual_callers	textual_callees_count	textual_callees	source_cpp_h_references	callgraph_basis	ghidra_catalog_present	ghidra_calling_convention	ghidra_signature	ghidra_body_min	ghidra_body_max	ghidra_body_address_count	ghidra_is_thunk	ghidra_thunk_target	ghidra_direct_callers_count	ghidra_direct_callers	ghidra_direct_callees_count	ghidra_direct_callees	ghidra_incoming_ref_count	ghidra_incoming_flow_refs	ghidra_incoming_data_refs	ghidra_incoming_other_refs
004DCD90	FUN_004dcd90	ok	004dcd90_FUN_004dcd90.c	true	CORPUS_ONLY	UNMAPPED	triage-by-entrypoint-or-caller	0		2	FUN_004DCB67;FUN_0058EA3A	0	ghidra-direct-plus-exported-decompile-text	true	unknown	undefined FUN_004dcd90(void)	004DCD90	004DCDBD	46	false		0		2	004DCB67:FUN_004dcb67;0058EA3A:FUN_0058ea3a	1	0	1	0
004DCDC0	FUN_004dcdc0	ok	004dcdc0_FUN_004dcdc0.c	true	CORPUS_ONLY	UNMAPPED	triage-by-entrypoint-or-caller	1	FUN_00435B13	5	FUN_00421910;FUN_00430F50;FUN_004310A0;FUN_004C8CE0;FUN_004CB8E0	0	ghidra-direct-plus-exported-decompile-text	true	unknown	undefined FUN_004dcdc0(void)	004DCDC0	004DD064	677	false		1	00435B13:FUN_00435b13	5	00421910:FUN_00421910;00430F50:FUN_00430f50;004310A0:FUN_004310a0;004C8CE0:FUN_004c8ce0;005900CE:_rand	1	1	0	0
004DD065	FUN_004dd065	ok	004dd065_FUN_004dd065.c	true	CORPUS_ONLY	UNMAPPED	triage-by-entrypoint-or-caller	1	FUN_004DF1C0	1	FUN_004C8D6C	0	ghidra-direct-plus-exported-decompile-text	true	unknown	undefined FUN_004dd065(void)	004DD065	004DD080	28	false		1	004DF1C0:FUN_004df1c0	1	004C8D6C:FUN_004c8d6c	1	1	0	0
004DD081	FUN_004dd081	ok	004dd081_FUN_004dd081.c	true	CORPUS_ONLY	UNMAPPED	triage-by-entrypoint-or-caller	0		8	FUN_00429A6D;FUN_0042AD2B;FUN_0042AEF6;FUN_0042AFD0;FUN_00430F20;FUN_00430F50;FUN_004B925C;FUN_0056239D	0	ghidra-direct-plus-exported-decompile-text	true	unknown	undefined FUN_004dd081(void)	004DD081	004DD68C	1548	false		0		9	00429A6D:FUN_00429a6d;0042AD2B:FUN_0042ad2b;0042AEF6:FUN_0042aef6;0042AFD0:FUN_0042afd0;00430F20:FUN_00430f20;00430F50:FUN_00430f50;004B925C:FUN_004b925c;005623CB:thunk_FUN_0056239d;0058F1F0:__ftol	1	0	1	0
004DD68D	FUN_004dd68d	ok	004dd68d_FUN_004dd68d.c	true	CORPUS_ONLY	UNMAPPED	triage-by-entrypoint-or-caller	0		5	FUN_00430F20;FUN_0049C70F;FUN_0049CF38;FUN_004CB900;FUN_0054AC09	0	ghidra-direct-plus-exported-decompile-text	true	unknown	undefined FUN_004dd68d(void)	004DD68D	004DDA50	964	false		0		8	00430F20:FUN_00430f20;0049C70F:FUN_0049c70f;0049CF38:FUN_0049cf38;004CB900:FUN_004cb900;0054AC09:FUN_0054ac09;0058F0CA:operator_new;0058F1F0:__ftol;005900CE:_rand	1	0	1	0
004DDA51	FUN_004dda51	ok	004dda51_FUN_004dda51.c	true	CORPUS_ONLY	UNMAPPED	triage-by-entrypoint-or-caller	1	FUN_00541065	7	FUN_0040BD30;FUN_00421910;FUN_00430F10;FUN_00430F50;FUN_004310A0;FUN_004C8CE0;FUN_004CB8E0	0	ghidra-direct-plus-exported-decompile-text	true	unknown	undefined FUN_004dda51(void)	004DDA51	004DDD29	729	false		1	00541065:FUN_00541065	7	0040BD30:FUN_0040bd30;00421910:FUN_00421910;00430F10:FUN_00430f10;00430F50:FUN_00430f50;004310A0:FUN_004310a0;004C8CE0:FUN_004c8ce0;005900CE:_rand	1	1	0	0
004DDD2A	FUN_004ddd2a	ok	004ddd2a_FUN_004ddd2a.c	true	CORPUS_ONLY	UNMAPPED	triage-by-entrypoint-or-caller	1	FUN_004DF1F0	1	FUN_004C8D6C	0	ghidra-direct-plus-exported-decompile-text	true	unknown	undefined FUN_004ddd2a(void)	004DDD2A	004DDD45	28	false		1	004DF1F0:FUN_004df1f0	1	004C8D6C:FUN_004c8d6c	1	1	0	0
004DDD46	FUN_004ddd46	ok	004ddd46_FUN_004ddd46.c	true	CORPUS_ONLY	UNMAPPED	triage-by-entrypoint-or-caller	0		2	FUN_004B925C;FUN_0056239D	0	ghidra-direct-plus-exported-decompile-text	true	unknown	undefined FUN_004ddd46(void)	004DDD46	004DDFA3	606	false		0		2	004B925C:FUN_004b925c;005623CB:thunk_FUN_0056239d	1	0	1	0
004DDFA4	FUN_004ddfa4	ok	004ddfa4_FUN_004ddfa4.c	true	CORPUS_ONLY	UNMAPPED	triage-by-entrypoint-or-caller	0		8	FUN_00429A6D;FUN_0042AD2B;FUN_00430F20;FUN_0049C70F;FUN_0049CF38;FUN_004CB900;FUN_004D0150;FUN_0054AC09	0	ghidra-direct-plus-exported-decompile-text	true	unknown	undefined FUN_004ddfa4(void)	004DDFA4	004DE30D	874	false		0		10	00429A6D:FUN_00429a6d;0042AD2B:FUN_0042ad2b;00430F20:FUN_00430f20;0049C70F:FUN_0049c70f;0049CF38:FUN_0049cf38;004CB900:FUN_004cb900;004D0150:FUN_004d0150;0054AC09:FUN_0054ac09;0058F0CA:operator_new;005900CE:_rand	1	0	1	0
004DE30E	FUN_004de30e	ok	004de30e_FUN_004de30e.c	true	CORPUS_ONLY	UNMAPPED	triage-by-entrypoint-or-caller	2	FUN_00435B13;FUN_004A8F14	5	FUN_00421910;FUN_00430F50;FUN_004310A0;FUN_004C8CE0;FUN_004CB8E0	0	ghidra-direct-plus-exported-decompile-text	true	unknown	undefined FUN_004de30e(void)	004DE30E	004DE60C	767	false		2	00435B13:FUN_00435b13;004A8F14:FUN_004a8f14	5	00421910:FUN_00421910;00430F50:FUN_00430f50;004310A0:FUN_004310a0;004C8CE0:FUN_004c8ce0;005900CE:_rand	3	3	0	0
004DE60D	FUN_004de60d	ok	004de60d_FUN_004de60d.c	true	CORPUS_ONLY	UNMAPPED	triage-by-entrypoint-or-caller	1	FUN_004DF220	1	FUN_004C8D6C	0	ghidra-direct-plus-exported-decompile-text	true	unknown	undefined FUN_004de60d(void)	004DE60D	004DE628	28	false		1	004DF220:FUN_004df220	1	004C8D6C:FUN_004c8d6c	1	1	0	0
004DE629	FUN_004de629	ok	004de629_FUN_004de629.c	true	CORPUS_ONLY	UNMAPPED	triage-by-entrypoint-or-caller	0		13	FUN_00429A6D;FUN_0042AD2B;FUN_0042AEF6;FUN_0042AFD0;FUN_00430F10;FUN_00430F20;FUN_00430F50;FUN_004310A0;FUN_00493D50;FUN_00494DCF;FUN_004B925C;FUN_004C8C60;FUN_0056239D	0	ghidra-direct-plus-exported-decompile-text	true	unknown	undefined FUN_004de629(void)	004DE629	004DEE1F	2039	false		0		14	00429A6D:FUN_00429a6d;0042AD2B:FUN_0042ad2b;0042AEF6:FUN_0042aef6;0042AFD0:FUN_0042afd0;00430F10:FUN_00430f10;00430F20:FUN_00430f20;00430F50:FUN_00430f50;004310A0:FUN_004310a0;00493D50:FUN_00493d50;00494DCF:FUN_00494dcf;004B925C:FUN_004b925c;004C8C60:FUN_004c8c60;005623CB:thunk_FUN_0056239d;0058F1F0:__ftol	1	0	1	0
004DEE20	FUN_004dee20	ok	004dee20_FUN_004dee20.c	true	CORPUS_ONLY	UNMAPPED	triage-by-entrypoint-or-caller	0		3	FUN_00423B00;FUN_00430F20;FUN_00494DCF	0	ghidra-direct-plus-exported-decompile-text	true	unknown	undefined FUN_004dee20(void)	004DEE20	004DF1BA	923	false		0		4	00423B00:FUN_00423b00;00430F20:FUN_00430f20;00494DCF:FUN_00494dcf;005900CE:_rand	1	0	1	0
004DF1C0	FUN_004df1c0	ok	004df1c0_FUN_004df1c0.c	true	CORPUS_ONLY	UNMAPPED	triage-by-entrypoint-or-caller	0		2	FUN_004DD065;FUN_0058EA3A	0	ghidra-direct-plus-exported-decompile-text	true	unknown	undefined FUN_004df1c0(void)	004DF1C0	004DF1ED	46	false		0		2	004DD065:FUN_004dd065;0058EA3A:FUN_0058ea3a	1	0	1	0
004DF1F0	FUN_004df1f0	ok	004df1f0_FUN_004df1f0.c	true	CORPUS_ONLY	UNMAPPED	triage-by-entrypoint-or-caller	0		2	FUN_004DDD2A;FUN_0058EA3A	0	ghidra-direct-plus-exported-decompile-text	true	unknown	undefined FUN_004df1f0(void)	004DF1F0	004DF21D	46	false		0		2	004DDD2A:FUN_004ddd2a;0058EA3A:FUN_0058ea3a	1	0	1	0
004DF220	FUN_004df220	ok	004df220_FUN_004df220.c	true	CORPUS_ONLY	UNMAPPED	triage-by-entrypoint-or-caller	0		2	FUN_004DE60D;FUN_0058EA3A	0	ghidra-direct-plus-exported-decompile-text	true	unknown	undefined FUN_004df220(void)	004DF220	004DF24D	46	false		0		2	004DE60D:FUN_004de60d;0058EA3A:FUN_0058ea3a	1	0	1	0
004DF250	FUN_004df250	ok	004df250_FUN_004df250.c	true	CORPUS_ONLY	UNMAPPED	triage-by-entrypoint-or-caller	31	FUN_00489A3E;FUN_004C64C3;FUN_004C9396;FUN_004D19A0;FUN_004D8020;FUN_004E0D00;FUN_004E1290;FUN_004E2360;FUN_004E2A30;FUN_004E3610;FUN_004E4F20;FUN_004E5650;FUN_004E5D10;FUN_004E7610;FUN_004E7ADC;FUN_004E9CF0;FUN_004EAB7B;FUN_004ED2A0;FUN_004EDD60;FUN_004EE190;FUN_004F0DE9;FUN_004FAF92;FUN_004FB22E;FUN_004FB34A;FUN_00500EBE;FUN_00506F9D;FUN_00512922;FUN_00517231;FUN_0052B116;FUN_0052E85D;FUN_00541065	2	FUN_004C8CE0;FUN_0058FFD8	0	ghidra-direct-plus-exported-decompile-text	true	unknown	undefined FUN_004df250(void)	004DF250	004DF603	948	false		29	00489A3E:FUN_00489a3e;004C64C3:FUN_004c64c3;004C9396:FUN_004c9396;004D19A0:FUN_004d19a0;004D8020:FUN_004d8020;004E0D00:FUN_004e0d00;004E1290:FUN_004e1290;004E2360:FUN_004e2360;004E2A30:FUN_004e2a30;004E3610:FUN_004e3610;004E4F20:FUN_004e4f20;004E5650:FUN_004e5650;004E5D10:FUN_004e5d10;004E7610:FUN_004e7610;004E7ADC:FUN_004e7adc;004E9CF0:FUN_004e9cf0;004EAB7B:FUN_004eab7b;004ED2A0:FUN_004ed2a0;004EDD60:FUN_004edd60;004EE190:FUN_004ee190;004F0DE9:FUN_004f0de9;004FB34A:FUN_004fb34a;00500EBE:FUN_00500ebe;00506F9D:FUN_00506f9d;00512922:FUN_00512922;00517231:FUN_00517231;0052B116:FUN_0052b116;0052E85D:FUN_0052e85d;00541065:FUN_00541065	3	004C8CE0:FUN_004c8ce0;0058FE9E:_malloc;0058FFD8:FUN_0058ffd8	58	58	0	0
004DF604	FUN_004df604	ok	004df604_FUN_004df604.c	true	CORPUS_ONLY	UNMAPPED	triage-by-entrypoint-or-caller	1	FUN_004E0960	2	FUN_004C8D6C;FUN_0058FFD8	0	ghidra-direct-plus-exported-decompile-text	true	unknown	undefined FUN_004df604(void)	004DF604	004DF65D	90	false		1	004E0960:FUN_004e0960	2	004C8D6C:FUN_004c8d6c;0058FFD8:FUN_0058ffd8	1	1	0	0
004DF65E	FUN_004df65e	ok	004df65e_FUN_004df65e.c	true	CORPUS_ONLY	UNMAPPED	triage-by-entrypoint-or-caller	0		0		0	ghidra-direct-plus-exported-decompile-text	true	unknown	undefined FUN_004df65e(void)	004DF65E	004DF704	167	false		0		0		1	0	1	0
004DF705	FUN_004df705	ok	004df705_FUN_004df705.c	true	CORPUS_ONLY	UNMAPPED	triage-by-entrypoint-or-caller	0		2	FUN_00423B00;FUN_00493BF0	0	ghidra-direct-plus-exported-decompile-text	true	unknown	undefined FUN_004df705(void)	004DF705	004E01D3	2767	false		0		3	00423B00:FUN_00423b00;00493BF0:FUN_00493bf0;0058F1F0:__ftol	1	0	1	0
004E01D4	FUN_004e01d4	ok	004e01d4_FUN_004e01d4.c	true	CORPUS_ONLY	UNMAPPED	triage-by-entrypoint-or-caller	0		3	FUN_00430F10;FUN_00430FC0;FUN_004B925C	0	ghidra-direct-plus-exported-decompile-text	true	unknown	undefined FUN_004e01d4(void)	004E01D4	004E0520	845	false		0		3	00430F10:FUN_00430f10;00430FC0:FUN_00430fc0;004B925C:FUN_004b925c	1	0	1	0
004E0521	FUN_004e0521	ok	004e0521_FUN_004e0521.c	true	CORPUS_ONLY	UNMAPPED	triage-by-entrypoint-or-caller	0		0		0	ghidra-direct-plus-exported-decompile-text	true	unknown	undefined FUN_004e0521(void)	004E0521	004E0565	69	false		0		0		1	0	1	0
004E0566	FUN_004e0566	ok	004e0566_FUN_004e0566.c	true	CORPUS_ONLY	UNMAPPED	triage-by-entrypoint-or-caller	0		2	FUN_00423B00;FUN_00493BF0	0	ghidra-direct-plus-exported-decompile-text	true	unknown	undefined FUN_004e0566(void)	004E0566	004E0923	958	false		0		3	00423B00:FUN_00423b00;00493BF0:FUN_00493bf0;0058F1F0:__ftol	1	0	1	0
004E0924	FUN_004e0924	ok	004e0924_FUN_004e0924.c	true	CORPUS_ONLY	UNMAPPED	triage-by-entrypoint-or-caller	0		1	FUN_004C8DAA	0	ghidra-direct-plus-exported-decompile-text	true	unknown	undefined FUN_004e0924(void)	004E0924	004E0958	53	false		0		1	004C8DAA:FUN_004c8daa	1	0	1	0
004E0960	FUN_004e0960	ok	004e0960_FUN_004e0960.c	true	CORPUS_ONLY	UNMAPPED	triage-by-entrypoint-or-caller	0		2	FUN_004DF604;FUN_0058EA3A	0	ghidra-direct-plus-exported-decompile-text	true	unknown	undefined FUN_004e0960(void)	004E0960	004E098D	46	false		0		2	004DF604:FUN_004df604;0058EA3A:FUN_0058ea3a	1	0	1	0
004E0990	FUN_004e0990	ok	004e0990_FUN_004e0990.c	true	CORPUS_ONLY	UNMAPPED	triage-by-entrypoint-or-caller	1	FUN_00506F9D	2	FUN_004310A0;FUN_004C8CE0	0	ghidra-direct-plus-exported-decompile-text	true	unknown	undefined FUN_004e0990(void)	004E0990	004E0A2C	157	false		1	00506F9D:FUN_00506f9d	2	004310A0:FUN_004310a0;004C8CE0:FUN_004c8ce0	1	1	0	0
